,day,month,days,is_it_job,seniority,company_code,country_code
773,10,10,16.0,1,2.0,148,116
774,9,10,18.0,1,3.0,148,116
775,9,10,18.0,1,2.0,148,116
776,8,10,19.0,1,2.0,148,13
777,6,10,21.0,1,2.0,148,116
778,3,10,24.0,0,3.0,148,116
779,18,9,39.0,1,3.0,148,116
780,25,8,63.0,1,3.0,148,116
781,21,9,35.0,1,3.0,148,116
782,18,8,70.0,1,3.0,56,27
783,22,10,4.0,0,4.0,32,17
784,19,8,69.0,0,3.0,70,73
785,14,10,12.0,0,3.0,70,93
786,5,10,22.0,0,3.0,46,27
787,23,9,34.0,1,3.0,43,77
788,1,10,26.0,0,1.0,43,27
789,1,9,55.0,1,2.0,43,27
790,3,9,53.0,1,3.0,43,98
791,22,10,4.0,0,1.0,43,98
792,10,10,16.0,1,1.0,43,48
793,9,10,18.0,0,2.0,43,98
794,9,10,18.0,0,1.0,43,27
795,2,10,25.0,0,2.0,43,37
796,3,9,54.0,0,2.0,43,37
797,1,10,26.0,0,3.0,75,27
798,5,10,22.0,0,2.0,75,27
799,1,9,55.0,1,3.0,146,27
800,1,9,55.0,1,3.0,146,27
801,18,9,38.0,0,3.0,146,116
802,26,9,31.0,0,3.0,146,116
803,11,9,45.0,1,2.0,38,116
804,8,9,48.0,1,3.0,173,17
805,23,10,4.0,0,2.0,173,17
806,13,10,14.0,0,3.0,128,27
807,13,10,14.0,0,3.0,128,27
808,25,10,2.0,0,4.0,27,116
809,21,8,67.0,1,2.0,27,103
810,21,8,67.0,1,2.0,27,103
811,15,9,42.0,0,3.0,27,39
812,15,9,42.0,0,3.0,27,39
813,30,9,27.0,0,4.0,30,5
814,2,10,25.0,1,3.0,49,27
815,7,10,20.0,0,3.0,49,27
816,2,10,25.0,0,3.0,49,27
817,16,10,11.0,0,2.0,49,27
818,5,9,52.0,0,1.0,49,27
819,7,9,49.0,1,3.0,49,27
820,10,9,47.0,1,4.0,49,27
821,10,9,47.0,1,2.0,33,17
822,19,8,69.0,1,3.0,11,27
823,19,8,69.0,1,3.0,11,27
825,22,10,4.0,0,1.0,108,13
830,24,10,3.0,0,3.0,65,99
831,27,8,60.0,0,3.0,149,116
832,16,10,11.0,1,3.0,149,116
833,18,7,101.0,0,3.0,149,116
834,18,9,39.0,0,2.0,149,116
835,8,8,80.0,0,3.0,149,116
836,18,9,39.0,1,2.0,149,17
837,18,9,39.0,0,1.0,64,27
838,18,9,39.0,0,1.0,64,27
839,18,9,39.0,0,1.0,64,27
840,18,9,39.0,0,1.0,64,27
841,21,9,35.0,0,1.0,64,27
842,21,9,35.0,0,1.0,64,27
843,20,10,7.0,0,3.0,125,27
844,29,8,59.0,1,3.0,125,116
845,26,10,1.0,1,3.0,125,27
846,30,9,27.0,0,3.0,125,52
847,17,8,71.0,0,2.0,110,27
848,17,8,71.0,0,2.0,110,27
849,5,10,22.0,0,4.0,110,4
850,3,10,24.0,0,4.0,110,4
851,5,10,22.0,1,4.0,110,27
852,5,10,22.0,1,4.0,110,27
853,5,10,22.0,0,4.0,110,4
855,14,10,12.0,0,1.0,135,27
856,24,10,3.0,1,3.0,135,27
857,12,10,15.0,1,4.0,135,27
858,22,10,4.0,1,3.0,135,27
859,6,10,21.0,0,3.0,135,27
860,13,10,14.0,1,4.0,135,27
861,8,9,48.0,0,3.0,103,116
862,13,10,14.0,1,2.0,103,93
863,3,8,84.0,0,3.0,103,116
864,16,10,11.0,0,3.0,103,13
865,8,10,19.0,0,2.0,103,59
866,5,9,51.0,0,3.0,103,116
867,20,7,98.0,1,2.0,103,116
868,1,10,26.0,1,2.0,103,116
869,8,10,19.0,0,3.0,103,4
870,30,9,27.0,1,2.0,103,116
871,21,10,6.0,1,3.0,103,116
872,23,9,34.0,0,4.0,103,13
873,16,10,11.0,1,3.0,103,0
874,22,7,97.0,1,2.0,103,116
875,16,10,11.0,0,3.0,103,116
876,14,9,43.0,1,3.0,103,52
877,7,10,20.0,1,3.0,103,116
878,30,9,27.0,1,3.0,103,116
879,25,9,32.0,0,3.0,103,116
880,15,9,42.0,0,3.0,103,103
881,8,10,19.0,0,3.0,103,116
882,24,9,33.0,1,2.0,103,116
883,10,10,16.0,0,3.0,103,52
884,30,9,27.0,1,2.0,103,116
885,22,9,35.0,0,3.0,103,116
886,24,10,2.0,0,3.0,103,39
887,13,10,14.0,0,3.0,103,62
888,20,7,98.0,1,3.0,103,103
889,21,9,35.0,0,3.0,103,116
890,25,9,32.0,1,2.0,103,52
891,18,9,39.0,1,2.0,103,116
892,21,8,67.0,0,1.0,103,13
893,16,9,41.0,0,3.0,103,116
894,30,9,27.0,1,2.0,103,116
895,18,8,70.0,1,3.0,103,21
896,12,9,45.0,0,3.0,103,116
897,21,8,67.0,1,2.0,103,51
898,20,7,98.0,1,3.0,103,116
899,29,9,28.0,1,3.0,103,116
900,14,10,12.0,1,2.0,103,116
901,12,8,76.0,1,4.0,103,21
902,20,10,7.0,1,2.0,103,116
903,2,9,55.0,0,3.0,103,116
904,24,10,2.0,1,4.0,103,116
905,25,8,63.0,1,4.0,103,116
906,22,7,97.0,0,4.0,103,116
907,11,8,77.0,0,3.0,103,59
908,20,10,7.0,0,3.0,103,116
909,30,9,27.0,1,3.0,103,116
910,14,10,12.0,1,3.0,103,116
911,11,9,46.0,0,2.0,103,116
912,16,10,11.0,1,4.0,103,116
913,26,9,31.0,0,3.0,103,116
914,14,10,12.0,1,3.0,103,116
915,19,8,69.0,0,3.0,103,116
916,13,10,14.0,1,2.0,103,116
917,7,9,50.0,0,3.0,103,28
918,7,10,20.0,1,2.0,103,50
919,1,9,56.0,0,3.0,103,84
920,22,10,4.0,1,3.0,103,97
921,21,10,6.0,1,4.0,103,116
922,2,10,25.0,1,2.0,103,116
923,30,7,88.0,0,3.0,103,116
924,1,10,26.0,0,3.0,103,116
925,17,9,40.0,1,2.0,103,13
926,4,9,53.0,0,3.0,103,116
927,23,10,4.0,0,2.0,103,116
928,22,10,4.0,1,3.0,103,0
929,21,10,6.0,1,2.0,103,116
930,8,9,48.0,1,3.0,103,116
931,23,10,4.0,0,3.0,103,116
932,13,10,14.0,0,3.0,103,116
933,20,7,98.0,1,3.0,103,59
934,4,6,145.0,0,3.0,103,13
935,3,9,54.0,0,4.0,103,116
936,11,8,77.0,0,3.0,103,52
937,26,8,62.0,1,4.0,103,116
938,10,9,46.0,0,3.0,103,5
939,23,9,34.0,1,3.0,103,116
940,20,7,98.0,0,3.0,103,39
941,20,7,98.0,1,3.0,103,116
942,26,8,62.0,0,2.0,103,116
943,27,8,60.0,1,2.0,103,116
944,20,7,98.0,1,3.0,103,52
945,22,10,4.0,1,3.0,103,116
946,24,9,33.0,1,3.0,103,116
947,8,10,19.0,1,3.0,103,116
948,21,10,6.0,1,4.0,103,116
949,22,10,4.0,1,3.0,103,116
950,19,8,69.0,0,3.0,103,62
951,25,8,63.0,0,3.0,103,116
952,1,9,56.0,0,2.0,103,84
953,10,9,46.0,1,4.0,103,116
954,20,7,98.0,0,3.0,103,116
955,26,8,62.0,1,3.0,103,52
956,30,9,27.0,0,3.0,103,103
957,21,10,6.0,0,3.0,103,13
958,6,10,21.0,1,3.0,103,116
959,23,10,4.0,0,2.0,103,116
960,27,8,60.0,0,3.0,103,59
961,24,10,2.0,1,1.0,103,39
962,19,8,69.0,1,3.0,103,116
963,25,9,32.0,1,3.0,103,90
964,29,9,28.0,0,3.0,103,116
965,16,10,11.0,0,3.0,103,116
966,7,8,81.0,1,2.0,103,116
967,8,10,19.0,0,3.0,103,116
968,13,10,14.0,0,3.0,103,116
969,26,10,1.0,1,3.0,103,8
970,29,8,59.0,1,3.0,103,116
974,2,9,55.0,1,2.0,103,116
975,14,10,12.0,1,3.0,103,116
976,14,10,12.0,1,3.0,103,116
977,14,9,42.0,1,2.0,103,116
978,14,9,42.0,0,3.0,103,116
979,15,9,42.0,1,4.0,103,5
980,7,8,81.0,1,3.0,103,5
981,24,9,33.0,1,2.0,103,116
982,13,10,14.0,0,3.0,103,116
983,21,10,6.0,1,4.0,103,116
984,5,9,51.0,1,2.0,103,116
985,24,9,33.0,0,3.0,103,116
986,21,10,6.0,1,4.0,103,116
987,24,9,33.0,1,2.0,103,52
988,21,10,6.0,1,4.0,103,116
989,21,10,6.0,1,4.0,103,116
990,24,9,33.0,1,3.0,103,116
991,24,10,2.0,1,4.0,103,116
992,18,9,39.0,1,2.0,103,116
993,20,7,98.0,1,2.0,103,116
994,24,10,2.0,0,2.0,103,39
995,2,10,25.0,0,3.0,103,116
996,20,10,7.0,1,2.0,103,116
997,20,10,7.0,0,3.0,103,116
998,9,10,18.0,0,3.0,103,116
999,25,7,94.0,1,2.0,103,116
1000,24,9,33.0,1,3.0,103,116
1001,9,10,18.0,0,3.0,103,52
1002,12,9,45.0,0,3.0,103,116
1004,1,10,26.0,0,3.0,103,116
1005,13,10,14.0,1,3.0,103,116
1006,29,9,28.0,1,2.0,103,116
1007,24,9,33.0,0,3.0,103,28
1008,20,7,98.0,0,3.0,103,77
1009,10,10,16.0,1,3.0,103,116
1010,16,10,11.0,1,3.0,103,116
1011,22,10,4.0,1,2.0,103,116
1012,16,10,11.0,0,3.0,103,116
1013,24,9,33.0,0,3.0,7,27
1014,8,8,80.0,0,3.0,7,27
1015,22,7,97.0,0,2.0,7,27
1016,21,7,98.0,1,3.0,7,27
1017,9,10,18.0,0,3.0,7,27
1018,21,7,98.0,0,3.0,7,27
1019,2,10,25.0,0,3.0,7,27
1020,18,10,9.0,0,3.0,7,27
1021,2,10,25.0,0,3.0,7,27
1022,26,9,31.0,1,3.0,7,27
1023,5,10,22.0,0,3.0,7,27
1024,22,10,4.0,1,3.0,7,27
1025,14,10,12.0,0,3.0,7,27
1026,10,9,47.0,1,3.0,7,27
1027,8,9,48.0,0,3.0,7,27
1028,31,7,87.0,1,3.0,7,27
1029,22,10,4.0,0,3.0,7,27
1032,1,9,55.0,0,3.0,7,27
1033,12,10,14.0,0,3.0,7,27
1034,24,9,33.0,0,3.0,7,27
1035,10,8,77.0,0,3.0,7,27
1036,23,9,34.0,0,3.0,95,27
1037,23,9,34.0,0,3.0,95,27
1038,18,9,39.0,1,2.0,130,69
1039,13,8,74.0,0,3.0,130,39
1040,13,8,74.0,0,3.0,130,39
1041,20,8,68.0,0,3.0,130,27
1042,20,8,68.0,0,3.0,130,69
1043,26,9,31.0,0,3.0,130,69
1044,23,10,4.0,0,2.0,51,39
1045,21,8,67.0,0,3.0,51,27
1046,23,9,34.0,0,2.0,51,116
1047,28,9,29.0,1,3.0,51,93
1048,18,9,39.0,0,3.0,51,116
1049,21,10,6.0,1,1.0,51,27
1050,22,10,4.0,0,3.0,51,27
1051,21,9,36.0,0,3.0,51,4
1052,13,8,74.0,0,3.0,51,116
1053,19,9,37.0,0,2.0,51,116
1054,16,10,11.0,0,3.0,51,91
1055,27,8,60.0,0,2.0,51,116
1056,18,10,9.0,0,1.0,51,27
1057,19,9,37.0,0,3.0,51,116
1058,3,9,53.0,1,3.0,51,27
1059,31,7,87.0,1,2.0,51,27
1061,14,10,12.0,0,2.0,51,27
1062,22,10,4.0,0,3.0,51,17
1063,16,10,11.0,0,2.0,51,13
1064,7,10,20.0,0,2.0,51,27
1065,27,8,60.0,0,3.0,51,116
1066,27,8,60.0,0,3.0,51,116
1068,22,10,4.0,0,3.0,51,98
1069,22,10,4.0,1,1.0,51,27
1070,27,8,60.0,1,1.0,51,27
1071,23,9,34.0,0,3.0,51,27
1072,21,7,98.0,0,2.0,51,27
1075,27,8,60.0,0,2.0,51,27
1076,18,10,9.0,0,2.0,51,116
1077,16,10,11.0,0,2.0,51,27
1078,22,10,4.0,0,1.0,51,27
1079,13,10,14.0,0,3.0,51,116
1080,22,10,4.0,0,1.0,51,27
1081,9,10,18.0,0,3.0,51,116
1082,16,9,41.0,0,2.0,51,27
1083,25,9,32.0,1,2.0,51,27
1084,21,10,6.0,1,3.0,51,27
1085,23,9,34.0,0,3.0,51,27
1086,23,10,4.0,1,1.0,51,27
1087,23,10,4.0,1,1.0,51,27
1088,23,9,34.0,0,3.0,51,116
1089,14,10,12.0,1,1.0,51,27
1090,22,10,4.0,0,3.0,51,27
1091,8,10,19.0,1,1.0,51,27
1092,10,10,16.0,0,2.0,51,27
1093,14,10,12.0,0,3.0,51,27
1094,24,9,33.0,0,1.0,51,27
1095,5,6,144.0,1,3.0,51,27
1096,9,10,18.0,0,1.0,51,27
1097,26,9,31.0,0,3.0,51,27
1098,10,9,47.0,0,3.0,51,27
1099,23,10,4.0,1,1.0,51,27
1100,21,8,67.0,1,3.0,51,27
1101,14,10,12.0,0,2.0,51,98
1102,14,10,12.0,0,2.0,51,116
1103,12,10,14.0,0,3.0,51,27
1105,14,10,12.0,0,2.0,51,39
1106,1,10,26.0,1,2.0,51,27
1108,23,8,65.0,0,2.0,34,27
1111,29,9,28.0,0,2.0,34,116
1112,14,10,12.0,0,2.0,34,27
1113,18,9,38.0,0,3.0,158,116
1114,22,10,4.0,0,3.0,158,116
1117,25,9,32.0,1,3.0,158,116
1118,22,10,4.0,0,4.0,158,116
1119,23,10,4.0,1,3.0,158,116
1120,21,10,6.0,1,2.0,158,116
1121,14,9,43.0,0,3.0,158,116
1122,23,10,4.0,1,3.0,158,116
1123,23,9,34.0,1,2.0,158,39
1124,23,9,34.0,1,2.0,158,39
1125,26,10,1.0,0,2.0,158,103
1126,26,10,1.0,0,2.0,158,103
1127,6,10,21.0,0,3.0,158,116
1128,8,9,48.0,1,3.0,158,116
1129,3,10,24.0,1,3.0,158,116
1130,16,9,40.0,1,3.0,158,116
1131,13,10,14.0,1,3.0,158,116
1132,17,9,40.0,0,4.0,158,116
1133,14,10,12.0,1,3.0,158,116
1136,25,9,32.0,0,3.0,158,39
1137,25,9,32.0,0,3.0,158,39
1138,24,9,33.0,0,3.0,158,116
1139,14,10,12.0,0,3.0,158,116
1140,24,9,33.0,0,3.0,158,116
1141,16,9,40.0,1,3.0,158,116
1142,7,10,20.0,0,3.0,158,116
1143,10,10,16.0,0,3.0,158,116
1144,20,10,7.0,0,3.0,158,39
1145,16,10,11.0,0,3.0,158,116
1146,13,10,14.0,0,3.0,158,116
1147,9,10,18.0,1,2.0,158,116
1148,6,10,21.0,1,3.0,158,39
1149,6,10,21.0,1,3.0,158,39
1150,19,9,37.0,0,2.0,158,116
1151,16,10,11.0,0,3.0,158,116
1153,13,10,14.0,0,3.0,158,116
1154,16,10,11.0,1,2.0,147,77
1156,16,10,11.0,0,3.0,147,39
1157,16,10,11.0,0,3.0,147,116
1158,21,10,6.0,0,3.0,147,27
1159,16,10,11.0,0,3.0,147,107
1160,30,9,27.0,0,3.0,5,116
1161,1,10,26.0,1,3.0,5,27
1162,5,10,22.0,1,3.0,5,27
1163,5,10,22.0,1,3.0,5,27
1164,8,10,19.0,1,3.0,5,116
1165,30,9,27.0,0,2.0,5,27
1166,21,10,6.0,1,2.0,5,116
1170,24,9,33.0,0,3.0,5,116
1171,28,8,60.0,0,3.0,168,27
1172,28,8,60.0,0,3.0,168,27
1173,1,9,55.0,0,3.0,168,27
1174,1,9,55.0,0,3.0,168,27
1175,10,9,47.0,1,2.0,168,27
1176,10,9,47.0,1,2.0,168,27
1177,20,10,7.0,0,3.0,102,27
1178,20,10,7.0,0,3.0,102,27
1179,27,8,60.0,0,3.0,14,21
1180,14,10,12.0,0,3.0,14,91
1181,14,10,12.0,1,3.0,14,52
1182,27,8,60.0,0,1.0,14,27
1183,16,10,11.0,0,3.0,14,55
1184,22,8,66.0,0,3.0,14,55
1185,10,10,16.0,0,4.0,14,116
1186,21,10,6.0,0,3.0,14,23
1187,14,10,12.0,0,3.0,14,116
1188,11,9,45.0,1,2.0,14,48
1189,14,10,12.0,1,2.0,14,55
1190,13,8,74.0,0,2.0,14,107
1191,14,10,12.0,1,2.0,14,55
1192,23,9,34.0,0,3.0,14,116
1193,16,10,11.0,0,3.0,14,77
1194,13,10,14.0,1,2.0,14,17
1195,30,9,27.0,0,1.0,14,116
1196,13,10,14.0,1,2.0,14,17
1197,4,8,83.0,0,2.0,14,107
1198,13,10,14.0,1,2.0,14,17
1199,13,10,14.0,0,3.0,14,93
1200,13,10,14.0,1,2.0,14,17
1201,13,10,14.0,1,2.0,14,17
1202,23,9,34.0,0,2.0,14,107
1203,14,10,12.0,0,2.0,14,91
1204,31,8,57.0,0,3.0,14,107
1205,14,10,12.0,1,2.0,14,55
1206,16,10,11.0,1,3.0,14,116
1207,14,10,12.0,0,2.0,14,10
1208,14,10,12.0,1,3.0,14,116
1209,16,10,11.0,1,3.0,14,116
1210,24,10,3.0,0,3.0,14,46
1211,13,10,14.0,1,2.0,14,17
1212,13,10,14.0,1,2.0,14,17
1213,2,10,25.0,0,1.0,14,91
1214,22,8,66.0,0,3.0,14,55
1215,16,10,11.0,1,2.0,14,23
1216,14,10,12.0,0,4.0,14,13
1217,14,9,42.0,0,3.0,14,11
1218,22,9,35.0,0,2.0,14,27
1219,23,10,4.0,0,1.0,14,21
1220,19,10,8.0,1,2.0,14,120
1221,2,10,25.0,0,3.0,14,91
1222,18,9,39.0,0,3.0,14,27
1223,29,8,59.0,0,3.0,14,116
1224,27,8,60.0,0,3.0,14,21
1225,13,10,14.0,1,2.0,14,17
1226,14,10,12.0,0,3.0,14,39
1227,24,8,64.0,0,2.0,14,27
1228,14,10,12.0,1,3.0,29,116
1229,5,10,22.0,1,3.0,29,116
1230,25,9,32.0,1,3.0,78,27
1231,25,9,32.0,1,3.0,78,27
1232,20,10,7.0,1,2.0,78,27
1233,20,10,7.0,1,2.0,78,27
1234,16,9,41.0,1,3.0,172,27
1235,16,9,41.0,1,3.0,172,27
1236,25,9,32.0,0,3.0,172,27
1237,25,9,32.0,0,3.0,172,27
1238,25,7,94.0,0,3.0,172,27
1239,25,7,94.0,0,3.0,172,27
1240,1,9,55.0,0,3.0,172,27
1241,1,9,55.0,0,3.0,172,27
1242,1,10,26.0,0,3.0,172,27
1243,1,10,26.0,0,3.0,172,27
1244,16,10,11.0,1,3.0,39,116
1246,16,10,11.0,1,3.0,39,116
1248,9,10,18.0,0,2.0,39,116
1250,8,10,19.0,1,3.0,39,116
1252,9,10,18.0,0,3.0,39,55
1253,16,10,11.0,1,3.0,39,116
1254,24,10,3.0,1,3.0,39,52
1255,18,10,9.0,1,3.0,39,26
1256,22,10,4.0,1,3.0,39,116
1257,20,10,7.0,1,2.0,39,116
1258,24,10,3.0,0,3.0,39,59
1259,22,10,4.0,0,4.0,39,5
1260,22,10,4.0,0,3.0,39,60
1261,22,10,4.0,1,3.0,39,116
1263,16,10,11.0,1,3.0,39,116
1265,22,10,4.0,1,3.0,39,116
1267,21,10,6.0,0,2.0,39,39
1269,22,10,4.0,0,2.0,39,116
1270,16,10,11.0,0,2.0,39,116
1273,24,10,3.0,0,3.0,39,116
1274,20,10,7.0,1,4.0,39,116
1275,10,10,16.0,1,3.0,39,116
1277,21,10,6.0,1,3.0,39,103
1278,21,10,6.0,1,3.0,39,103
1280,20,10,7.0,1,3.0,39,116
1281,18,10,9.0,0,3.0,39,13
1282,16,10,11.0,1,3.0,39,52
1283,22,10,4.0,0,4.0,39,116
1284,14,10,12.0,1,3.0,39,116
1285,26,10,1.0,1,3.0,39,52
1286,16,10,11.0,1,3.0,39,116
1288,8,10,19.0,0,4.0,39,116
1289,16,10,11.0,0,3.0,39,116
1290,9,10,18.0,1,3.0,39,116
1292,16,10,11.0,0,3.0,39,116
1294,13,10,14.0,1,2.0,39,5
1298,16,10,11.0,1,3.0,39,116
1299,22,10,4.0,1,2.0,39,93
1300,7,10,20.0,1,3.0,39,103
1301,7,10,20.0,1,3.0,39,103
1302,16,10,11.0,1,3.0,39,5
1303,26,10,1.0,0,3.0,39,59
1304,26,10,1.0,1,2.0,39,116
1305,14,10,12.0,1,3.0,39,116
1306,14,10,12.0,0,3.0,39,55
1307,18,10,9.0,1,3.0,39,27
1308,16,10,11.0,0,3.0,39,116
1309,23,10,4.0,1,2.0,39,116
1310,26,10,1.0,1,3.0,39,52
1311,7,10,20.0,1,2.0,39,13
1312,22,10,4.0,1,3.0,39,52
1313,20,10,7.0,1,3.0,39,107
1314,22,10,4.0,1,3.0,39,116
1316,7,10,20.0,1,3.0,39,107
1317,16,10,11.0,1,3.0,39,116
1318,13,10,14.0,0,3.0,39,116
1319,12,10,14.0,1,3.0,39,116
1320,16,10,11.0,1,3.0,39,5
1321,16,10,11.0,0,3.0,39,116
1322,24,10,3.0,1,3.0,107,78
1323,14,10,12.0,1,3.0,107,42
1324,1,10,26.0,0,4.0,107,87
1325,26,8,62.0,1,3.0,107,103
1326,2,10,25.0,1,2.0,107,84
1327,30,9,27.0,1,3.0,107,49
1328,14,10,12.0,1,4.0,107,116
1329,31,7,88.0,1,3.0,107,21
1330,1,9,55.0,0,3.0,107,27
1331,2,10,25.0,0,3.0,107,5
1332,23,9,34.0,1,4.0,107,84
1333,2,10,25.0,0,3.0,107,5
1334,15,8,73.0,1,3.0,107,16
1335,2,9,55.0,1,3.0,107,27
1337,14,10,12.0,0,3.0,107,10
1338,14,10,12.0,0,1.0,107,22
1339,23,9,34.0,1,2.0,107,52
1340,21,10,6.0,0,3.0,107,21
1341,16,10,11.0,0,1.0,107,22
1342,1,9,55.0,1,4.0,107,27
1343,23,10,4.0,1,3.0,107,21
1344,8,10,19.0,0,3.0,107,110
1345,24,9,33.0,0,1.0,107,10
1346,1,10,26.0,1,4.0,107,27
1348,28,9,29.0,0,2.0,107,27
1349,1,9,55.0,0,3.0,107,27
1350,26,9,31.0,0,2.0,107,22
1351,28,9,29.0,1,3.0,107,21
1352,30,9,27.0,1,3.0,107,21
1353,26,10,1.0,1,3.0,107,21
1354,22,10,4.0,1,3.0,155,27
1355,22,10,4.0,1,3.0,155,27
1356,22,10,4.0,1,3.0,155,27
1357,22,10,4.0,1,3.0,155,27
1358,22,10,4.0,1,3.0,155,27
1359,22,10,4.0,1,3.0,155,27
1360,22,10,4.0,1,3.0,155,27
1361,22,10,4.0,1,3.0,155,27
1362,22,10,4.0,1,3.0,155,27
1363,22,10,4.0,1,3.0,155,27
1364,22,10,4.0,1,3.0,155,27
1365,22,10,4.0,1,3.0,155,27
1366,22,10,4.0,1,3.0,155,27
1367,22,10,4.0,1,3.0,155,27
1368,26,10,1.0,1,3.0,155,27
1369,26,10,1.0,1,3.0,155,27
1370,22,10,4.0,0,3.0,155,27
1371,22,10,4.0,0,3.0,155,27
1372,22,10,4.0,1,2.0,6,116
1373,20,10,7.0,0,3.0,6,116
1374,16,10,11.0,0,2.0,6,116
1375,16,9,40.0,1,2.0,74,52
1376,16,9,40.0,0,4.0,74,116
1377,8,10,19.0,0,3.0,74,52
1378,24,7,94.0,0,4.0,59,21
1380,31,7,88.0,1,3.0,59,13
1381,11,9,45.0,1,3.0,59,13
1382,16,10,11.0,0,2.0,59,13
1383,24,7,94.0,0,3.0,59,13
1384,24,10,3.0,1,3.0,59,92
1385,6,10,21.0,0,3.0,59,98
1386,24,7,94.0,1,4.0,59,13
1387,24,7,95.0,1,2.0,59,50
1388,24,7,95.0,1,3.0,59,13
1389,24,7,95.0,0,3.0,59,13
1390,5,10,22.0,0,2.0,59,13
1391,24,7,94.0,0,3.0,59,13
1392,19,8,69.0,1,3.0,59,13
1393,15,8,73.0,1,2.0,59,50
1394,1,9,56.0,1,2.0,59,51
1395,7,8,81.0,0,2.0,59,13
1396,23,9,34.0,0,3.0,59,21
1397,25,7,94.0,1,3.0,59,13
1398,24,7,95.0,1,3.0,59,13
1399,19,8,69.0,0,3.0,59,98
1400,4,9,53.0,0,3.0,59,13
1401,16,9,41.0,0,3.0,59,103
1402,16,9,41.0,0,3.0,59,103
1403,26,8,62.0,0,3.0,59,50
1404,10,10,16.0,1,4.0,59,38
1405,24,7,95.0,0,4.0,59,13
1406,21,10,6.0,0,2.0,59,89
1407,24,7,95.0,1,3.0,59,92
1408,21,10,6.0,0,3.0,59,13
1409,24,7,95.0,1,2.0,59,92
1410,14,10,12.0,0,4.0,59,13
1411,9,9,48.0,0,3.0,59,39
1412,22,8,66.0,0,3.0,59,13
1413,24,7,95.0,1,2.0,59,13
1414,14,10,12.0,0,3.0,59,10
1415,24,9,33.0,0,3.0,59,50
1416,30,9,27.0,0,3.0,166,27
1417,29,9,28.0,1,2.0,166,27
1418,29,9,28.0,1,3.0,166,27
1419,14,10,12.0,1,3.0,131,116
1420,5,9,52.0,0,4.0,131,21
1421,14,10,12.0,1,3.0,131,116
1422,19,9,37.0,0,3.0,131,13
1423,16,9,40.0,1,1.0,131,16
1424,20,10,7.0,0,3.0,131,39
1425,24,10,3.0,0,3.0,131,52
1426,20,10,7.0,1,3.0,131,27
1427,11,9,45.0,1,2.0,131,116
1428,24,10,3.0,1,2.0,131,116
1429,26,9,31.0,0,2.0,131,116
1430,24,10,3.0,0,3.0,131,16
1431,18,8,70.0,1,2.0,131,116
1432,24,10,3.0,0,1.0,131,16
1433,24,9,33.0,1,3.0,131,116
1434,22,10,4.0,0,4.0,131,21
1435,18,8,70.0,1,3.0,131,13
1436,20,10,7.0,0,3.0,131,39
1437,20,10,7.0,0,3.0,131,16
1438,14,10,12.0,1,3.0,131,13
1439,16,10,11.0,0,4.0,131,62
1440,22,10,4.0,1,2.0,131,78
1441,1,9,56.0,1,3.0,131,21
1442,24,10,3.0,1,2.0,131,116
1443,7,10,20.0,0,2.0,131,116
1444,15,9,42.0,0,4.0,131,52
1445,15,9,42.0,0,4.0,131,21
1446,16,10,11.0,0,4.0,131,62
1447,15,8,73.0,0,3.0,131,116
1449,26,10,1.0,1,3.0,131,21
1450,22,10,4.0,0,2.0,131,16
1451,24,10,3.0,1,3.0,131,116
1452,9,10,18.0,0,3.0,131,48
1453,22,10,4.0,0,3.0,131,77
1454,22,10,4.0,0,1.0,131,48
1455,10,9,47.0,0,3.0,131,93
1456,9,10,18.0,1,2.0,131,116
1457,1,8,87.0,1,3.0,131,21
1458,8,10,19.0,1,3.0,131,39
1459,22,10,4.0,0,3.0,131,77
1460,20,8,68.0,0,4.0,131,21
1461,2,10,25.0,0,2.0,143,116
1464,1,10,26.0,1,2.0,143,52
1465,24,10,3.0,0,3.0,101,22
1466,5,9,51.0,1,2.0,101,116
1467,24,10,3.0,0,3.0,101,116
1468,24,10,3.0,1,2.0,101,94
1469,5,9,51.0,0,3.0,101,116
1470,24,10,3.0,0,2.0,101,37
1472,23,10,4.0,1,3.0,101,116
1473,29,9,28.0,0,2.0,101,22
1474,23,10,4.0,0,3.0,101,116
1475,22,10,4.0,0,3.0,101,22
1476,23,10,4.0,0,3.0,101,116
1477,16,9,40.0,0,3.0,101,13
1478,23,10,4.0,1,3.0,101,116
1479,23,10,4.0,0,2.0,101,116
1480,23,10,4.0,0,3.0,101,116
1481,22,10,4.0,0,2.0,101,78
1483,22,10,4.0,0,3.0,101,77
1484,21,10,6.0,0,3.0,101,116
1485,22,10,4.0,1,2.0,101,116
1486,15,9,42.0,0,3.0,101,116
1487,22,10,4.0,0,2.0,101,77
1488,22,7,97.0,0,2.0,101,22
1489,20,10,7.0,0,3.0,101,116
1490,25,9,32.0,0,3.0,101,116
1491,16,10,11.0,0,3.0,101,22
1492,28,8,59.0,0,3.0,101,116
1493,16,10,11.0,1,3.0,101,39
1494,16,9,40.0,1,3.0,101,116
1495,7,10,19.0,0,3.0,101,22
1496,10,9,47.0,1,2.0,101,52
1497,3,10,24.0,0,3.0,101,17
1498,22,7,97.0,0,3.0,101,22
1499,2,10,25.0,0,2.0,101,77
1500,26,8,62.0,0,3.0,101,116
1501,11,9,45.0,0,3.0,101,22
1503,29,8,59.0,0,3.0,101,116
1504,22,10,4.0,1,2.0,101,116
